"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
33,"self-employed","married","university.degree","no","no","no","cellular","aug","mon",425,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
27,"management","single","high.school","no","unknown","unknown","telephone","jun","wed",155,2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"0"
34,"admin.","married","high.school","no","yes","no","cellular","may","fri",340,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"0"
29,"self-employed","single","university.degree","no","yes","no","cellular","apr","mon",128,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
35,"blue-collar","single","basic.9y","unknown","yes","no","cellular","jul","tue",71,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
29,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",307,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.859,5076.2,"0"
35,"admin.","divorced","high.school","no","no","yes","telephone","jun","mon",15,15,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"0"
47,"admin.","married","high.school","unknown","yes","no","cellular","aug","wed",93,7,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
55,"admin.","single","university.degree","unknown","yes","no","cellular","nov","mon",389,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"0"
51,"technician","married","high.school","no","yes","no","cellular","nov","fri",167,4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
37,"technician","single","university.degree","no","yes","no","cellular","jul","wed",256,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
33,"technician","single","university.degree","no","yes","no","cellular","apr","thu",71,1,999,1,"failure",-1.8,93.075,-47.1,1.435,5099.1,"0"
35,"admin.","married","high.school","no","no","no","telephone","may","wed",15,19,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"0"
32,"blue-collar","divorced","university.degree","no","yes","no","telephone","nov","thu",59,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"0"
60,"retired","divorced","high.school","unknown","yes","yes","cellular","jul","tue",102,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
46,"entrepreneur","single","professional.course","no","yes","no","telephone","nov","thu",8,1,999,0,"nonexistent",-0.1,93.2,-42,3.879,5195.8,"0"
41,"admin.","single","high.school","no","no","no","telephone","may","mon",168,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
46,"blue-collar","married","basic.9y","no","no","no","cellular","aug","mon",122,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"0"
39,"technician","married","professional.course","no","yes","no","telephone","may","fri",435,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"0"
21,"blue-collar","married","basic.9y","no","no","no","cellular","jul","wed",160,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
29,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","wed",257,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"0"
57,"technician","single","professional.course","no","yes","yes","cellular","aug","tue",218,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
38,"admin.","married","basic.9y","unknown","no","no","telephone","may","thu",192,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"0"
48,"admin.","married","university.degree","no","yes","no","cellular","nov","wed",256,3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"0"
27,"admin.","single","high.school","no","no","no","cellular","jul","tue",317,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
34,"blue-collar","single","basic.9y","unknown","yes","no","telephone","may","mon",55,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
22,"blue-collar","single","basic.9y","no","yes","no","cellular","jun","mon",84,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.281,5076.2,"0"
31,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","thu",278,2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"0"
51,"entrepreneur","divorced","university.degree","unknown","no","no","telephone","jun","mon",60,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
24,"technician","single","professional.course","no","yes","no","cellular","jun","tue",211,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"0"
36,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","tue",39,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"0"
27,"admin.","single","high.school","unknown","no","no","telephone","may","thu",75,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
36,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",151,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"0"
45,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","thu",222,11,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
28,"self-employed","married","university.degree","no","yes","no","cellular","apr","thu",344,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"0"
32,"admin.","single","university.degree","no","unknown","unknown","cellular","jul","mon",55,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
37,"services","married","high.school","no","no","no","cellular","apr","mon",1010,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
37,"technician","single","university.degree","no","no","no","telephone","jun","wed",190,3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"0"
50,"management","divorced","university.degree","no","no","no","telephone","jul","mon",130,7,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
39,"technician","married","basic.6y","no","no","yes","telephone","may","mon",155,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
33,"unemployed","married","university.degree","no","yes","yes","cellular","aug","fri",78,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
35,"self-employed","married","professional.course","unknown","yes","no","telephone","jun","thu",29,1,999,0,"nonexistent",1.4,94.465,-41.8,4.955,5228.1,"0"
29,"services","married","unknown","no","yes","no","telephone","may","fri",137,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"0"
39,"technician","single","high.school","no","yes","no","cellular","may","fri",642,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"0"
33,"services","married","high.school","unknown","no","no","telephone","may","mon",164,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
37,"entrepreneur","divorced","high.school","no","yes","yes","cellular","nov","wed",258,2,999,1,"failure",-3.4,92.649,-30.1,0.719,5017.5,"0"
31,"services","single","high.school","no","yes","no","telephone","jun","mon",204,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
29,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",155,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
36,"admin.","single","university.degree","unknown","no","no","telephone","may","wed",117,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"0"
53,"entrepreneur","married","basic.6y","no","yes","no","telephone","nov","fri",228,6,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
49,"admin.","unknown","university.degree","no","yes","no","cellular","aug","thu",89,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
33,"technician","single","university.degree","unknown","unknown","unknown","cellular","aug","wed",690,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
50,"admin.","divorced","university.degree","no","no","no","cellular","nov","thu",160,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"0"
51,"management","married","university.degree","no","no","yes","telephone","nov","fri",13,4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
37,"technician","single","high.school","unknown","no","no","telephone","jun","tue",548,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
45,"management","married","university.degree","unknown","no","yes","telephone","jul","fri",31,1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"0"
48,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","tue",335,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"0"
38,"technician","single","university.degree","no","unknown","unknown","telephone","may","fri",214,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"0"
26,"student","single","basic.9y","unknown","yes","yes","telephone","may","fri",164,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
26,"blue-collar","single","basic.9y","no","yes","no","telephone","jun","thu",184,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
29,"admin.","single","high.school","no","no","no","cellular","sep","thu",134,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.878,4963.6,"0"
56,"management","married","unknown","no","yes","no","telephone","may","fri",335,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
37,"entrepreneur","single","professional.course","no","no","no","cellular","jul","fri",274,5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"0"
58,"management","married","university.degree","no","yes","yes","cellular","may","fri",256,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"0"
38,"admin.","married","university.degree","no","yes","no","telephone","may","fri",411,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
41,"admin.","single","unknown","unknown","yes","no","cellular","apr","fri",464,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
31,"admin.","married","university.degree","no","no","no","telephone","jul","mon",7,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.889,4991.6,"0"
27,"technician","single","professional.course","no","no","no","cellular","apr","tue",127,3,999,1,"failure",-1.8,93.749,-34.6,0.638,5008.7,"0"
35,"technician","divorced","university.degree","no","no","no","cellular","may","mon",169,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"0"
36,"admin.","married","university.degree","no","no","no","cellular","may","mon",91,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"0"
58,"management","single","professional.course","no","no","no","telephone","may","wed",233,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"0"
38,"management","divorced","university.degree","no","no","no","telephone","aug","fri",247,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
40,"self-employed","single","university.degree","no","no","yes","cellular","jun","wed",54,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.244,5076.2,"0"
36,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",166,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"0"
34,"technician","married","university.degree","no","no","no","telephone","jun","tue",20,8,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"0"
45,"blue-collar","married","basic.9y","unknown","yes","no","cellular","apr","tue",427,4,999,1,"failure",-1.8,93.075,-47.1,1.423,5099.1,"0"
49,"blue-collar","divorced","basic.4y","no","no","no","cellular","aug","wed",96,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
56,"admin.","married","unknown","unknown","yes","no","telephone","may","tue",705,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
33,"admin.","married","university.degree","no","yes","yes","cellular","aug","fri",661,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
35,"admin.","married","university.degree","no","no","no","cellular","aug","fri",166,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
28,"admin.","married","university.degree","no","yes","no","cellular","apr","wed",261,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"0"
31,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",203,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
41,"blue-collar","single","basic.4y","unknown","yes","no","cellular","may","wed",247,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"0"
32,"blue-collar","married","unknown","no","no","no","cellular","nov","thu",366,4,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"0"
33,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","may","tue",106,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"0"
26,"self-employed","married","university.degree","no","no","no","telephone","may","thu",13,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
32,"services","single","university.degree","no","yes","no","cellular","oct","fri",375,2,999,2,"failure",-1.1,94.601,-49.5,0.972,4963.6,"0"
33,"admin.","single","university.degree","no","no","no","telephone","jul","tue",5,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.893,4991.6,"0"
45,"unemployed","married","university.degree","no","yes","no","cellular","jul","mon",122,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
40,"blue-collar","single","basic.6y","unknown","no","no","telephone","may","thu",201,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"0"
39,"admin.","married","university.degree","no","no","no","cellular","apr","mon",355,3,999,2,"failure",-1.8,93.075,-47.1,1.405,5099.1,"0"
32,"technician","single","professional.course","no","yes","no","telephone","jun","mon",371,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
35,"technician","married","university.degree","no","yes","yes","cellular","mar","wed",138,1,999,1,"failure",-1.8,93.369,-34.8,0.651,5008.7,"0"
58,"technician","married","basic.4y","no","no","no","telephone","jun","mon",317,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
40,"blue-collar","married","professional.course","no","no","no","telephone","jul","mon",108,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
32,"housemaid","married","basic.4y","no","no","no","telephone","may","wed",110,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
33,"services","married","professional.course","no","no","no","cellular","oct","mon",291,1,999,3,"failure",-1.1,94.601,-49.5,0.977,4963.6,"0"
35,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",180,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"0"
53,"admin.","married","university.degree","no","no","no","cellular","aug","thu",102,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
45,"management","married","university.degree","no","no","no","cellular","aug","mon",361,5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
26,"admin.","married","university.degree","no","no","no","cellular","jul","tue",503,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
38,"entrepreneur","married","basic.9y","no","yes","no","cellular","jul","fri",188,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
32,"admin.","single","university.degree","no","no","no","cellular","aug","thu",356,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
33,"services","single","high.school","no","no","no","cellular","jun","mon",144,1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2,"0"
37,"admin.","divorced","university.degree","no","yes","no","telephone","may","wed",72,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
39,"admin.","married","high.school","no","yes","no","cellular","jul","mon",201,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"0"
36,"services","married","basic.9y","no","no","yes","cellular","may","wed",36,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"0"
29,"admin.","single","high.school","no","no","no","telephone","may","fri",132,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"0"
34,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","tue",87,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"0"
55,"retired","married","university.degree","no","no","no","cellular","jul","fri",659,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
40,"admin.","divorced","high.school","no","yes","no","cellular","aug","wed",293,6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
30,"blue-collar","married","basic.9y","no","yes","no","cellular","may","mon",175,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"0"
32,"admin.","divorced","high.school","no","no","no","cellular","nov","tue",115,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"0"
45,"technician","married","professional.course","unknown","no","no","cellular","aug","tue",122,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"0"
25,"admin.","married","unknown","no","no","no","telephone","jun","wed",490,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"0"
54,"admin.","married","university.degree","no","no","no","telephone","may","wed",388,7,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
43,"blue-collar","single","basic.6y","no","yes","no","cellular","jul","wed",199,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"0"
41,"entrepreneur","married","basic.9y","no","no","yes","cellular","may","mon",285,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"0"
26,"services","single","high.school","no","no","no","cellular","may","wed",119,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,"0"
31,"management","single","university.degree","no","yes","yes","cellular","jul","wed",61,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
23,"admin.","single","high.school","no","yes","no","cellular","may","wed",108,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"0"
57,"management","married","university.degree","no","yes","no","telephone","nov","fri",109,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
52,"housemaid","married","basic.4y","unknown","yes","yes","cellular","aug","mon",85,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
41,"admin.","married","university.degree","no","yes","yes","telephone","may","mon",77,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
59,"housemaid","married","basic.6y","no","no","no","telephone","jun","fri",207,3,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,"0"
37,"technician","single","high.school","no","unknown","unknown","telephone","jun","wed",109,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"0"
41,"unknown","married","unknown","no","yes","no","cellular","aug","mon",230,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"0"
